iteration,w_E,w_A,w_En,w_L,U_A,U_B,U_C,ranking_preserved
1061,0.43022522841520194,0.22391116743033868,0.2259144320153402,0.11994917213911913,0.8886047851635509,0.600262006067802,0.24670010073101153,True
1062,0.37076876631090583,0.29551874761777613,0.1975830840510015,0.1361294020203166,0.8856315977236577,0.5973363962535606,0.2446306033551114,True
1063,0.36640950604227573,0.26503120683881043,0.23845105756604973,0.13010822955286408,0.8868519925606293,0.6019991547413913,0.25150731104728324,True
1064,0.3439200240215156,0.2609667125790602,0.2503574503528943,0.14475581304652996,0.8867797813474692,0.6021297812126911,0.25337918878148175,True
1065,0.42505249231616976,0.25923989191390157,0.16397369494272868,0.1517339208271999,0.886841734679088,0.5910484903451801,0.23505220042418562,True
1066,0.4117516195677059,0.2406687533736269,0.18572020386496385,0.16185942319370347,0.8873855219751283,0.592370950552085,0.23823170714830585,True
1067,0.4021866229170514,0.2481138966123521,0.2158654031719942,0.1338340772986024,0.8874764417369414,0.5985223553975345,0.24568711817552705,True
1068,0.434001093889375,0.27661935158227674,0.17097689305763433,0.11840266147071389,0.8866531948237273,0.5950894933040174,0.23839963187779825,True
1069,0.3788637587372883,0.28129605913330513,0.18032203960753518,0.1595181425218716,0.8858562482827149,0.5929534081736887,0.23958167051225127,True
1070,0.35936188720219103,0.2635405485275232,0.2341190840656255,0.1429784802046603,0.886724930111956,0.6003757025142008,0.2501853772843382,True
1071,0.443562720971681,0.20637136429339703,0.22279100710474856,0.12727490763017332,0.8891781793444623,0.5988296568157551,0.24481686502335048,True
1072,0.46502967744223206,0.2528333168589627,0.1618557154320257,0.1202812902667794,0.8875549915549834,0.5932192026908552,0.23503058621140177,True
1073,0.34584879836735066,0.26980274007617405,0.23415090622323803,0.15019755533323742,0.8863765789808636,0.5999455069193993,0.2503806161243471,True
1074,0.3857616992431434,0.2553464022590525,0.19983960972521306,0.15905228877259106,0.8868436893898887,0.5946891846390264,0.2421265079356772,True
1075,0.3774891056958769,0.259036623459938,0.228873429939135,0.13460084090505012,0.887028321241799,0.6003150700996973,0.24903511958291627,True
1076,0.36608467024350866,0.2416983786662636,0.23228188422195709,0.1599350668682708,0.8873212511156594,0.5981950480300305,0.24806916749514746,True
1077,0.4266050895555466,0.23828412219442882,0.18285760468833467,0.1522531835616901,0.8876224145019045,0.5927545916570226,0.23773675350090734,True
1078,0.3761284842400149,0.29348621365045685,0.16678732754227515,0.16359797456725317,0.8853404679392012,0.5912910765109393,0.23737562182568847,True
1079,0.4190807114975415,0.2488149513149511,0.20374821255187614,0.12835612463563117,0.8875437908930482,0.5975242359367599,0.2433371701334696,True
1080,0.4345068486734443,0.2452771015088896,0.20143013533942034,0.11878591447824582,0.887824096560497,0.5979412407146983,0.24288641767527117,True
1081,0.3761183976838761,0.27238306785589544,0.17586526721409623,0.17563326724613226,0.8859683379867254,0.590856854664571,0.23770916351253285,True
1082,0.4165184202212806,0.2676849253268301,0.15412107497519925,0.16167557947668998,0.88638014772848,0.5892528999515839,0.23324298035189986,True
1083,0.3558482992210793,0.2661238203123377,0.2444110840778221,0.13361679638876084,0.8867513291614847,0.6024599211547069,0.2527279561582563,True
1084,0.36079739006883726,0.22624882431487367,0.22446878364730505,0.18848500196898393,0.8875065649315229,0.594499505358665,0.24478934008036546,True
1085,0.38143409373562,0.23808070503249426,0.23026207088478304,0.15022313034710275,0.887606390470854,0.5986578041439559,0.24767958840551174,True
1086,0.38805183960850487,0.262024229051704,0.19657148779835615,0.15335244354143499,0.8866733172009612,0.594934543378709,0.24198657268792617,True
1087,0.40923180278433857,0.2875162597251489,0.17727384278104424,0.12597809470946833,0.8861133951331248,0.5955077221799813,0.24017045680208074,True
1088,0.4153822929802233,0.2005741208420462,0.22618726959161678,0.15785631658611368,0.8889478746810414,0.5965721545595876,0.24440141978120958,True
1089,0.44263581865913076,0.21683169812661188,0.18638006369929905,0.15415241951495834,0.8884193883445571,0.5924738012332079,0.2371474252294388,True
1090,0.3572315866824525,0.25304228955512725,0.21180101127643225,0.17792511248598802,0.886641154935476,0.5945235138799715,0.24400689118036686,True
1091,0.4372641862999765,0.21090229603939054,0.1971751682068428,0.15465834945379026,0.8886288063627726,0.5935872410841544,0.23903681131443874,True
1092,0.3831090249267652,0.2712714583374027,0.20381389349410622,0.141805623241726,0.8864778604794878,0.5970006135326352,0.24434440679511277,True
1093,0.42046288894140366,0.22655084134435755,0.21680068875740702,0.13618558095683173,0.8882739641121549,0.5978881237940705,0.24453919028988028,True
1094,0.43207030608263364,0.2176578076479054,0.22973291276728275,0.12053897350217818,0.8888334017999993,0.6005152763897288,0.24711059518689496,True
1095,0.4195321388892473,0.24121716974192384,0.18506980198420422,0.1541808893846246,0.8874781730887209,0.5929389856279295,0.23832429953516138,True
1096,0.4290790640245802,0.27508704609781753,0.17386857279823215,0.12196531707937014,0.8866566460393017,0.5951067874871279,0.23882167105878954,True
1097,0.4204554930631546,0.24943922201042226,0.17010690217487945,0.15999838275154374,0.8870917495394685,0.5908585999184247,0.23553940987065441,True
1098,0.40163865127308634,0.26442425084334265,0.1880960534358525,0.14584104444771856,0.8867008368519803,0.5945886653146618,0.24055039136003356,True
1099,0.36197060144248483,0.286015239088227,0.17904866555193416,0.1729654939173539,0.8854772594854455,0.5918122971022214,0.23925356891745017,True
1100,0.4387813799040875,0.2691998699516951,0.15834214260823146,0.13367660753598598,0.886729243188614,0.5921101719839941,0.23492902081678668,True
1101,0.3832217836147993,0.25185703140906984,0.2266119178696003,0.13830926710653063,0.8872536898948041,0.5995512276028382,0.2480407949353545,True
1102,0.46503258431762823,0.21870803322730822,0.19177630422113504,0.12448307823392851,0.8887777903580393,0.5956203197599551,0.23914307683844813,True
1103,0.4383865720077377,0.2148634848331304,0.18039218436330268,0.16635775879582923,0.8883224521471785,0.5906923282527623,0.23546809482693107,True
1104,0.4418912119411388,0.21944189060728653,0.17453037949674166,0.16413651795483306,0.8881849071431552,0.5902830111365435,0.23457265417917053,True
1105,0.39671455292959523,0.23453849634670584,0.2249177357991666,0.14382921492453238,0.8878435115498029,0.5984464556017324,0.24651536167792304,True
1106,0.4338849898800764,0.2489017378051756,0.18300936339892185,0.1342039089158261,0.8874778307661115,0.5945329160133646,0.2388606883158223,True
1107,0.38916798815909726,0.22071829058987663,0.20078343839924764,0.18933028285177853,0.88773469443223,0.5914192963327805,0.23949057145430952,True
1108,0.43131148291290655,0.22583486593636262,0.19619295737752868,0.14666069377320212,0.888170714438963,0.5945107703223582,0.2399243113202647,True
1109,0.45348450428574727,0.2240670294774424,0.1840708315236838,0.1383776347131265,0.8883747891141951,0.5936797970234706,0.23749793298671912,True
1110,0.33909931995695125,0.24037208527727752,0.23908887127222508,0.18143972349354628,0.8870480141767968,0.5972133694570533,0.24886382845438526,True
1111,0.365614655108111,0.2662492796835605,0.20635226345927077,0.1617838017490577,0.8863747650978697,0.5955328365820898,0.2440662857402912,True
1112,0.4020884079475549,0.19873087358703026,0.22367086674397105,0.17550985172144376,0.8887619190157559,0.5947653823476581,0.24331579952043417,True
1113,0.4110281952287023,0.25757492720606345,0.19579956172500548,0.13559731584022866,0.887107651694535,0.5961898453391482,0.2420133188914962,True
1114,0.3676183236455122,0.2762793267185153,0.17491058359301045,0.18119176604296197,0.8857369887743556,0.5903832602523305,0.23759985271830666,True
1115,0.390015058402772,0.24313942087675477,0.18745658474040644,0.1793889359800668,0.8870298731737157,0.5912002336313261,0.23829443679594528,True
1116,0.38843366360283,0.240135714598344,0.19337872504071413,0.17805189675811192,0.8871589148875251,0.5919505033735363,0.2393869491569568,True
1117,0.44679446236027615,0.20864657275665954,0.21695507770951583,0.12760388717354834,0.889092038492613,0.5981541858747758,0.24372471428654782,True
1118,0.42940060829243226,0.20681283224697855,0.20235570963719268,0.16143084982339653,0.8886811911555287,0.5935515761340407,0.2397029589180252,True
1119,0.39243590886967916,0.2164077877357813,0.21882173150976486,0.17233457188477466,0.88813113659015,0.5948936920941438,0.24343581473468529,True
1120,0.38773838912187686,0.25975131963098363,0.219980494346902,0.13252979690023742,0.8870413012469331,0.5994270565440024,0.24727266887320584,True
1121,0.44276029615233076,0.22028275356310723,0.2145311499174233,0.12242580036713858,0.8887214264808576,0.5985861213546408,0.2440429325227813,True
1122,0.3688999513110377,0.25527052226264707,0.20351534921519454,0.17231417721112066,0.8866471036138776,0.594039606726667,0.2425516627429397,True
1123,0.47310304594893215,0.20796176695503277,0.1793316090683557,0.13960357802767925,0.8889844341090221,0.5925912287736692,0.2355180864637824,True
1124,0.38109830122090327,0.23962687807715383,0.2195495993518837,0.15972522135005918,0.8874188338301638,0.5966171361142505,0.24529135668911875,True
1125,0.3489848916276028,0.2652391314808808,0.22628414693765336,0.159491829953863,0.886424943579347,0.5981097090723227,0.2482285467862849,True
1126,0.37675274936230596,0.2649593327422823,0.2132213025809376,0.1450666153144742,0.8866630599201003,0.5977091402317536,0.24585085133144183,True
1127,0.4276609835129341,0.22511381550724774,0.20085005135568482,0.14637514962413342,0.8881974985931693,0.5950798039226795,0.24086158344277442,True
1128,0.4699038639906954,0.2165873774722756,0.17263693044507195,0.1408718280919572,0.8886400453867163,0.591897435082062,0.23460053202065007,True
1129,0.39912435586511635,0.2358399520634426,0.22681154872248427,0.13822414334895683,0.8878736355577901,0.5991711024011208,0.24713139868459913,True
1130,0.3446449845600573,0.24939864639235576,0.22924089646938228,0.17671547257820464,0.8867799794799321,0.5966417668181122,0.24746421619190304,True
1131,0.40798378139284175,0.23862161960957048,0.20330878344606246,0.15008581555152542,0.8876180937898218,0.5954186958837278,0.24208452805937522,True
1132,0.367324391513355,0.26208656413784875,0.22774068777069517,0.14284835657810105,0.8867902676256808,0.5995765988726268,0.24876966305675838,True
1133,0.42529927387292726,0.24853581913101738,0.2005656392967746,0.1255992676992807,0.8875987963728295,0.5973587951631162,0.24272600114105555,True
1134,0.415604382486316,0.2791858316685413,0.16690092609071638,0.13830885975442647,0.8862654301191857,0.593021460905044,0.23719320535359295,True
1135,0.35647173398855986,0.22072469474086928,0.2601029136827397,0.16270065758783123,0.8880593944187709,0.6007979636752481,0.2525624010358234,True
1136,0.38539770801272927,0.2326271843927698,0.24378704525938344,0.1381880623351175,0.8879790510042969,0.6011474751373264,0.25048742371319854,True
1137,0.44001854744100805,0.23042081500596087,0.16712238661766604,0.16243825093536501,0.887794089739674,0.5898077059510201,0.23372179803683382,True
1138,0.34339469127958155,0.2869028757091809,0.19303443948916463,0.17666799352207305,0.8853725536814578,0.5932238180206202,0.24213371097773137,True
1139,0.42621638136913936,0.2619954552843473,0.1557663966836089,0.15602176666290443,0.88668140902404,0.5897719421178892,0.23339227706439222,True
1140,0.4541548465018107,0.21288661813327894,0.17271006214920645,0.16024847321570396,0.8884975465716927,0.5902145941177664,0.2339013896875623,True
1141,0.36219645060121874,0.2787838446911719,0.2309438647817154,0.12807583992589397,0.8863590298629557,0.6016105962783915,0.25080933262781596,True
1142,0.3993975107562299,0.2517851426389479,0.1801243274487755,0.1686930191560467,0.8868616625812521,0.5914156034223963,0.23755000827177178,True
1143,0.36742735529310255,0.25103165017196727,0.2419787163730756,0.1395622781618545,0.8872496909954993,0.6012878556659195,0.2511699618221419,True
1144,0.4592337494685029,0.21150569890604584,0.20258532590427042,0.12667522572118073,0.88901154221016,0.5965638096603127,0.24091660666691356,True
1145,0.3844838016493571,0.2504153518133027,0.204586239569129,0.1605146069682113,0.8870073052170474,0.5950169232787563,0.24278734663721271,True
1146,0.39598119451032227,0.2564768882075816,0.18567127953683488,0.1618706377452612,0.8867745678505645,0.5927700523784308,0.2391620365752321,True
1147,0.40673326727436454,0.27726538209650553,0.17195835838044551,0.14404299224868436,0.8862494365297455,0.5931121492220087,0.237989207092612,True
1148,0.4313221558346536,0.2175242029221352,0.1747002043895681,0.17645343685364315,0.8880773882461167,0.5892394011585433,0.23417987843537766,True
1149,0.41525042829494374,0.23258336731672738,0.198828812848282,0.15333739154004677,0.8878086063052091,0.5944531303571852,0.24070632889022237,True
1150,0.378094123136955,0.26332890374076795,0.21524503496587438,0.14333193815640266,0.8867493171047487,0.5980553051553292,0.24622082831032238,True
1151,0.42111806464150003,0.22634081551930169,0.22282142545271252,0.12971969438648573,0.8883704907126667,0.5991447002018846,0.2459493706370311,True
1152,0.336450181724728,0.29682209816567423,0.22874307609508113,0.1379846440145166,0.8855185517804804,0.6009907795944747,0.2511704282227034,True
1153,0.4289771302588437,0.24724928038673302,0.18626266820904244,0.13751092114538077,0.8874892800959506,0.5946119865107351,0.23935764260089187,True
1154,0.36236286484357605,0.27029679726196937,0.20752443694750936,0.15981590094694526,0.886246021508715,0.5959408961655908,0.24460224162707817,True
1155,0.34300704046018665,0.2843684090886064,0.20426849686441279,0.16835605358679417,0.8855801764165688,0.5952042059402538,0.24454173425383413,True
1156,0.3487909536998779,0.27107310351016956,0.23559476876688393,0.14454117402306868,0.8864091707521676,0.6006190897567011,0.2509021130052064,True
1157,0.3874957341969599,0.24989431959532643,0.20061382228080635,0.16199612392690718,0.8870101230545838,0.5944003645130961,0.24188868407518044,True
1158,0.3983050925072777,0.2430874317418233,0.22676965683435138,0.13183781891654758,0.8876877025426843,0.5998783854780382,0.2477168592886123,True
1159,0.3938526707855927,0.28290633849091884,0.18308355371652016,0.14015743700696837,0.886076074551902,0.5949245564760233,0.24074816941425833,True
1160,0.4035892200734457,0.22934874526054133,0.22683717426241592,0.14022486040359702,0.8880949636477974,0.5988426505366322,0.246699397110728,True
1161,0.35324025966349626,0.2908912099936753,0.2267757003885344,0.12909282995429394,0.8858809365186192,0.6013329040931387,0.2506332148911819,True
1162,0.3653323256934536,0.24352542675573138,0.22492535113350556,0.16621689641730947,0.8871664677222196,0.5968333847729204,0.24648086134445976,True
